IPN,Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Library Ref,Library Path,Footprint Ref,Footprint Path,Footprint Ref 2,Footprint Path 2,Footprint Ref 3,Footprint Path 3,Series,Value,Capacitance,Tolerance,Voltage - Rated,Temperature Coefficient,Operating Temperature,Package / Case,Size / Dimension,Thickness (Max)
CAP-YAG-CC-0603-00037,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_18.pdf,//media.digikey.com/Renders/Yageo%20Renders/0603%289mmthickness%29.jpg,311-1070-1-ND,CC0603JRNPO9BN121,Yageo,CAP CER 120PF 50V C0G/NPO 0603,Capacitor,SchLib\Capacitor.SchLib,0603_CAPC1608X09N,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09L,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09M,PcbLib\Capacitor.PcbLib,CC,120pF,120pF,±5%,50V,"C0G, NP0",-55°C ~ 125°C,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.035"" (0.90mm)"
CAP-YAG-CC-0603-00038,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_18.pdf,//media.digikey.com/Renders/Yageo%20Renders/0603%289mmthickness%29.jpg,311-3847-1-ND,CC0603CRNPO0BN2R2,Yageo,CAP CER 2.2PF 100V NPO 0603,Capacitor,SchLib\Capacitor.SchLib,0603_CAPC1608X09N,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09L,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09M,PcbLib\Capacitor.PcbLib,CC,2.2pF,2.2pF,±0.25pF,100V,"C0G, NP0",-55°C ~ 125°C,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.035"" (0.90mm)"
CAP-YAG-CC-0603-00039,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_18.pdf,//media.digikey.com/Renders/Yageo%20Renders/0603%289mmthickness%29.jpg,311-3948-1-ND,CC0603JRNPO7BN221,Yageo,CAP CER 220PF 16V NPO 0603,Capacitor,SchLib\Capacitor.SchLib,0603_CAPC1608X09N,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09L,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09M,PcbLib\Capacitor.PcbLib,CC,220pF,220pF,±5%,16V,"C0G, NP0",-55°C ~ 125°C,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.035"" (0.90mm)"
CAP-YAG-CC-0603-00040,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_18.pdf,//media.digikey.com/Renders/Yageo%20Renders/0603%289mmthickness%29.jpg,311-1055-1-ND,CC0603DRNPO9BN6R0,Yageo,CAP CER 6PF 50V C0G/NPO 0603,Capacitor,SchLib\Capacitor.SchLib,0603_CAPC1608X09N,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09L,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09M,PcbLib\Capacitor.PcbLib,CC,6pF,6pF,±0.5pF,50V,"C0G, NP0",-55°C ~ 125°C,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.035"" (0.90mm)"
CAP-YAG-CC-0603-00041,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf,//media.digikey.com/Renders/Yageo%20Renders/0603%289mmthickness%29.jpg,311-1806-1-ND,CC0603KRX7R9BB122,Yageo,CAP CER 1200PF 50V X7R 0603,Capacitor,SchLib\Capacitor.SchLib,0603_CAPC1608X09N,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09L,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09M,PcbLib\Capacitor.PcbLib,CC,1200pF,1200pF,±10%,50V,X7R,-55°C ~ 125°C,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.035"" (0.90mm)"
CAP-YAG-CC-0603-00042,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf,//media.digikey.com/Renders/Yageo%20Renders/0603%289mmthickness%29.jpg,311-4079-1-ND,CC0603KRX7R8BB122,Yageo,CAP CER 1200PF 25V X7R 0603,Capacitor,SchLib\Capacitor.SchLib,0603_CAPC1608X09N,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09L,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09M,PcbLib\Capacitor.PcbLib,CC,1200pF,1200pF,±10%,25V,X7R,-55°C ~ 125°C,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.035"" (0.90mm)"
CAP-YAG-CC-0603-00043,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf,//media.digikey.com/Renders/Yageo%20Renders/0603%289mmthickness%29.jpg,311-3373-1-ND,CC0603KRX7R9BB182,Yageo,CAP CER 1800PF 50V X7R 0603,Capacitor,SchLib\Capacitor.SchLib,0603_CAPC1608X09N,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09L,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09M,PcbLib\Capacitor.PcbLib,CC,1800pF,1800pF,±10%,50V,X7R,-55°C ~ 125°C,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.035"" (0.90mm)"
CAP-YAG-CC-0603-00044,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf,//media.digikey.com/Renders/Yageo%20Renders/0603%289mmthickness%29.jpg,311-1426-1-ND,CC0603KRX7R7BB224,Yageo,CAP CER 0.22UF 16V X7R 0603,Capacitor,SchLib\Capacitor.SchLib,0603_CAPC1608X09N,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09L,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09M,PcbLib\Capacitor.PcbLib,CC,0.22uF,0.22uF,±10%,16V,X7R,-55°C ~ 125°C,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.035"" (0.90mm)"
CAP-YAG-CC-0603-00045,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_Y5V_6.3V-to-50V_9.pdf,//media.digikey.com/Renders/Yageo%20Renders/0603%289mmthickness%29.jpg,311-1357-1-ND,CC0603ZRY5V6BB105,Yageo,CAP CER 1UF 10V Y5V 0603,Capacitor,SchLib\Capacitor.SchLib,0603_CAPC1608X09N,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09L,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09M,PcbLib\Capacitor.PcbLib,CC,1uF,1uF,"-20%, +80%",10V,Y5V (F),-30°C ~ 85°C,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.035"" (0.90mm)"
CAP-YAG-CC-0603-00046,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_18.pdf,//media.digikey.com/Renders/Yageo%20Renders/0603%289mmthickness%29.jpg,311-1423-1-ND,CC0603JRNPO9BN102,Yageo,CAP CER 1000PF 50V C0G/NPO 0603,Capacitor,SchLib\Capacitor.SchLib,0603_CAPC1608X09N,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09L,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09M,PcbLib\Capacitor.PcbLib,CC,1000pF,1000pF,±5%,50V,"C0G, NP0",-55°C ~ 125°C,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.035"" (0.90mm)"
CAP-YAG-CC-0603-00047,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_18.pdf,//media.digikey.com/Renders/Yageo%20Renders/0603%289mmthickness%29.jpg,311-3357-1-ND,CC0603JRNPO9BN300,Yageo,CAP CER 30PF 50V NPO 0603,Capacitor,SchLib\Capacitor.SchLib,0603_CAPC1608X09N,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09L,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09M,PcbLib\Capacitor.PcbLib,CC,30pF,30pF,±5%,50V,"C0G, NP0",-55°C ~ 125°C,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.035"" (0.90mm)"
CAP-YAG-CC-0603-00048,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_Y5V_6.3V-to-50V_9.pdf,//media.digikey.com/Renders/Yageo%20Renders/0603%289mmthickness%29.jpg,311-1372-1-ND,CC0603ZRY5V7BB105,Yageo,CAP CER 1UF 16V Y5V 0603,Capacitor,SchLib\Capacitor.SchLib,0603_CAPC1608X09N,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09L,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09M,PcbLib\Capacitor.PcbLib,CC,1uF,1uF,"-20%, +80%",16V,Y5V (F),-30°C ~ 85°C,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.035"" (0.90mm)"
CAP-YAG-CC-0603-00049,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf,//media.digikey.com/Renders/Yageo%20Renders/0603%289mmthickness%29.jpg,311-1778-1-ND,CC0603JRX7R9BB103,Yageo,CAP CER 10000PF 50V X7R 0603,Capacitor,SchLib\Capacitor.SchLib,0603_CAPC1608X09N,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09L,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09M,PcbLib\Capacitor.PcbLib,CC,10000pF,10000pF,±5%,50V,X7R,-55°C ~ 125°C,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.035"" (0.90mm)"
CAP-YAG-CC-0603-00050,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf,//media.digikey.com/Renders/Yageo%20Renders/0603%289mmthickness%29.jpg,311-1446-1-ND,CC0603KRX7R7BB105,Yageo,CAP CER 1UF 16V X7R 0603,Capacitor,SchLib\Capacitor.SchLib,0603_CAPC1608X09N,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09L,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09M,PcbLib\Capacitor.PcbLib,CC,1uF,1uF,±10%,16V,X7R,-55°C ~ 125°C,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.035"" (0.90mm)"
CAP-YAG-CC-0603-00051,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_18.pdf,//media.digikey.com/Renders/Yageo%20Renders/0603%289mmthickness%29.jpg,311-1342-1-ND,CC0603JRNPO8BN102,Yageo,CAP CER 1000PF 25V C0G/NPO 0603,Capacitor,SchLib\Capacitor.SchLib,0603_CAPC1608X09N,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09L,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09M,PcbLib\Capacitor.PcbLib,CC,1000pF,1000pF,±5%,25V,"C0G, NP0",-55°C ~ 125°C,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.035"" (0.90mm)"
CAP-YAG-CC-0603-00052,https://www.yageo.com/upload/media/product/products/datasheet/mlcc/UPY-NP0X7R_MV_100-to-630V_21.pdf,//media.digikey.com/Renders/Yageo%20Renders/0603%289mmthickness%29.jpg,311-1467-1-ND,CC0603KRX7R0BB102,Yageo,CAP CER 1000PF 100V X7R 0603,Capacitor,SchLib\Capacitor.SchLib,0603_CAPC1608X09N,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09L,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09M,PcbLib\Capacitor.PcbLib,CC,1000pF,1000pF,±10%,100V,X7R,-55°C ~ 125°C,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.035"" (0.90mm)"
CAP-YAG-CC-0603-00053,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf,//media.digikey.com/Renders/Yageo%20Renders/0603%289mmthickness%29.jpg,311-1810-1-ND,CC0603KRX7R9BB562,Yageo,CAP CER 5600PF 50V X7R 0603,Capacitor,SchLib\Capacitor.SchLib,0603_CAPC1608X09N,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09L,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09M,PcbLib\Capacitor.PcbLib,CC,5600pF,5600pF,±10%,50V,X7R,-55°C ~ 125°C,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.035"" (0.90mm)"
CAP-YAG-CC-0603-00054,https://www.yageo.com/upload/media/product/products/datasheet/mlcc/UPY-NP0X7R_MV_100-to-630V_21.pdf,//media.digikey.com/Renders/Yageo%20Renders/0603%289mmthickness%29.jpg,311-3367-1-ND,CC0603KRX7R0BB681,Yageo,CAP CER 680PF 100V X7R 0603,Capacitor,SchLib\Capacitor.SchLib,0603_CAPC1608X09N,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09L,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09M,PcbLib\Capacitor.PcbLib,CC,680pF,680pF,±10%,100V,X7R,-55°C ~ 125°C,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.035"" (0.90mm)"
CAP-YAG-CC-0603-00055,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf,//media.digikey.com/Renders/Yageo%20Renders/0603%289mmthickness%29.jpg,311-1776-1-ND,CC0603JRX7R7BB104,Yageo,CAP CER 0.1UF 16V X7R 0603,Capacitor,SchLib\Capacitor.SchLib,0603_CAPC1608X09N,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09L,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09M,PcbLib\Capacitor.PcbLib,CC,0.1uF,0.1uF,±5%,16V,X7R,-55°C ~ 125°C,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.035"" (0.90mm)"
CAP-YAG-CC-0603-00056,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf,//media.digikey.com/Renders/Yageo%20Renders/0603%289mmthickness%29.jpg,311-3998-1-ND,CC0603JRX7R8BB223,Yageo,CAP CER 0.022UF 25V X7R 0603,Capacitor,SchLib\Capacitor.SchLib,0603_CAPC1608X09N,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09L,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09M,PcbLib\Capacitor.PcbLib,CC,0.022uF,0.022uF,±5%,25V,X7R,-55°C ~ 125°C,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.035"" (0.90mm)"
CAP-YAG-CC-0603-00057,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_18.pdf,//media.digikey.com/Renders/Yageo%20Renders/0603%289mmthickness%29.jpg,311-3845-1-ND,CC0603CRNPO0BN1R0,Yageo,CAP CER 1PF 100V NPO 0603,Capacitor,SchLib\Capacitor.SchLib,0603_CAPC1608X09N,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09L,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09M,PcbLib\Capacitor.PcbLib,CC,1pF,1pF,±0.25pF,100V,"C0G, NP0",-55°C ~ 125°C,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.035"" (0.90mm)"
CAP-YAG-CC-0603-00058,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf,//media.digikey.com/Renders/Yageo%20Renders/0603%289mmthickness%29.jpg,311-4091-1-ND,CC0603KRX7R8BB683,Yageo,CAP CER 0.068UF 25V X7R 0603,Capacitor,SchLib\Capacitor.SchLib,0603_CAPC1608X09N,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09L,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09M,PcbLib\Capacitor.PcbLib,CC,0.068uF,0.068uF,±10%,25V,X7R,-55°C ~ 125°C,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.035"" (0.90mm)"
CAP-YAG-CC-0603-00059,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf,//media.digikey.com/Renders/Yageo%20Renders/0603%289mmthickness%29.jpg,311-4107-1-ND,CC0603MRX7R7BB224,Yageo,CAP CER 0.22UF 16V X7R 0603,Capacitor,SchLib\Capacitor.SchLib,0603_CAPC1608X09N,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09L,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09M,PcbLib\Capacitor.PcbLib,CC,0.22uF,0.22uF,±20%,16V,X7R,-55°C ~ 125°C,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.035"" (0.90mm)"
CAP-YAG-CC-0603-00060,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_18.pdf,//media.digikey.com/Renders/Yageo%20Renders/0603%289mmthickness%29.jpg,311-1738-1-ND,CC0603CRNPO9BN100,Yageo,CAP CER 10PF 50V C0G/NPO 0603,Capacitor,SchLib\Capacitor.SchLib,0603_CAPC1608X09N,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09L,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09M,PcbLib\Capacitor.PcbLib,CC,10pF,10pF,±0.25pF,50V,"C0G, NP0",-55°C ~ 125°C,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.035"" (0.90mm)"
CAP-YAG-CC-0603-00061,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_18.pdf,//media.digikey.com/Renders/Yageo%20Renders/0603%289mmthickness%29.jpg,311-3869-1-ND,CC0603DRNPO9BN100,Yageo,CAP CER 10PF 50V NPO 0603,Capacitor,SchLib\Capacitor.SchLib,0603_CAPC1608X09N,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09L,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09M,PcbLib\Capacitor.PcbLib,CC,10pF,10pF,±0.5pF,50V,"C0G, NP0",-55°C ~ 125°C,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.035"" (0.90mm)"
CAP-YAG-CC-0603-00062,https://www.yageo.com/upload/media/product/products/datasheet/mlcc/UPY-NP0X7R_MV_100-to-630V_21.pdf,//media.digikey.com/Renders/Yageo%20Renders/0603%289mmthickness%29.jpg,311-1763-1-ND,CC0603JRNPO0BN510,Yageo,CAP CER 51PF 100V C0G/NPO 0603,Capacitor,SchLib\Capacitor.SchLib,0603_CAPC1608X09N,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09L,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09M,PcbLib\Capacitor.PcbLib,CC,51pF,51pF,±5%,100V,"C0G, NP0",-55°C ~ 125°C,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.035"" (0.90mm)"
CAP-YAG-CC-0603-00063,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_18.pdf,//media.digikey.com/Renders/Yageo%20Renders/0603%289mmthickness%29.jpg,311-1737-1-ND,CC0603BRNPO9BN1R5,Yageo,CAP CER 1.5PF 50V C0G/NPO 0603,Capacitor,SchLib\Capacitor.SchLib,0603_CAPC1608X09N,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09L,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09M,PcbLib\Capacitor.PcbLib,CC,1.5pF,1.5pF,±0.1pF,50V,"C0G, NP0",-55°C ~ 125°C,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.035"" (0.90mm)"
CAP-YAG-CC-0603-00064,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_18.pdf,//media.digikey.com/Renders/Yageo%20Renders/0603%289mmthickness%29.jpg,311-3827-1-ND,CC0603BRNPO9BN2R0,Yageo,CAP CER 2PF 50V NPO 0603,Capacitor,SchLib\Capacitor.SchLib,0603_CAPC1608X09N,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09L,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09M,PcbLib\Capacitor.PcbLib,CC,2pF,2pF,±0.1pF,50V,"C0G, NP0",-55°C ~ 125°C,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.035"" (0.90mm)"
CAP-YAG-CC-0603-00065,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_18.pdf,//media.digikey.com/Renders/Yageo%20Renders/0603%289mmthickness%29.jpg,311-3825-1-ND,CC0603BRNPO9BN1R2,Yageo,CAP CER 1.2PF 50V NPO 0603,Capacitor,SchLib\Capacitor.SchLib,0603_CAPC1608X09N,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09L,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09M,PcbLib\Capacitor.PcbLib,CC,1.2pF,1.2pF,±0.1pF,50V,"C0G, NP0",-55°C ~ 125°C,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.035"" (0.90mm)"
CAP-YAG-CC-0603-00066,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_18.pdf,//media.digikey.com/Renders/Yageo%20Renders/0603%289mmthickness%29.jpg,311-3842-1-ND,CC0603BRNPO9BNR68,Yageo,CAP CER 0.68PF 50V NPO 0603,Capacitor,SchLib\Capacitor.SchLib,0603_CAPC1608X09N,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09L,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09M,PcbLib\Capacitor.PcbLib,CC,0.68pF,0.68pF,±0.1pF,50V,"C0G, NP0",-55°C ~ 125°C,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.035"" (0.90mm)"
CAP-YAG-CC-0603-00067,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_18.pdf,//media.digikey.com/Renders/Yageo%20Renders/0603%289mmthickness%29.jpg,311-3840-1-ND,CC0603BRNPO9BNR50,Yageo,CAP CER 0.5PF 50V NPO 0603,Capacitor,SchLib\Capacitor.SchLib,0603_CAPC1608X09N,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09L,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09M,PcbLib\Capacitor.PcbLib,CC,0.5pF,0.5pF,±0.1pF,50V,"C0G, NP0",-55°C ~ 125°C,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.035"" (0.90mm)"
CAP-YAG-CC-0603-00068,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X5R_4V-to-50V_25.pdf,//media.digikey.com/Renders/Yageo%20Renders/0603%289mmthickness%29.jpg,311-1444-1-ND,CC0603KRX5R7BB105,Yageo,CAP CER 1UF 16V X5R 0603,Capacitor,SchLib\Capacitor.SchLib,0603_CAPC1608X09N,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09L,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09M,PcbLib\Capacitor.PcbLib,CC,1uF,1uF,±10%,16V,X5R,-55°C ~ 85°C,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.035"" (0.90mm)"
CAP-YAG-CC-0603-00069,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X5R_4V-to-50V_25.pdf,//media.digikey.com/Renders/Yageo%20Renders/0603%289mmthickness%29.jpg,311-1443-1-ND,CC0603KRX5R6BB105,Yageo,CAP CER 1UF 10V X5R 0603,Capacitor,SchLib\Capacitor.SchLib,0603_CAPC1608X09N,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09L,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09M,PcbLib\Capacitor.PcbLib,CC,1uF,1uF,±10%,10V,X5R,-55°C ~ 85°C,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.035"" (0.90mm)"
CAP-YAG-CC-0603-00070,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_18.pdf,//media.digikey.com/Renders/Yageo%20Renders/0603%289mmthickness%29.jpg,311-3347-1-ND,CC0603BRNPO9BN8R2,Yageo,CAP CER 8.2PF 50V NPO 0603,Capacitor,SchLib\Capacitor.SchLib,0603_CAPC1608X09N,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09L,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09M,PcbLib\Capacitor.PcbLib,CC,8.2pF,8.2pF,±0.1pF,50V,"C0G, NP0",-55°C ~ 125°C,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.035"" (0.90mm)"
CAP-YAG-CC-0603-00071,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf,//media.digikey.com/Renders/Yageo%20Renders/0603%289mmthickness%29.jpg,311-4000-1-ND,CC0603JRX7R8BB332,Yageo,CAP CER 3300PF 25V X7R 0603,Capacitor,SchLib\Capacitor.SchLib,0603_CAPC1608X09N,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09L,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09M,PcbLib\Capacitor.PcbLib,CC,3300pF,3300pF,±5%,25V,X7R,-55°C ~ 125°C,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.035"" (0.90mm)"
CAP-YAG-CC-0603-00072,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X7R_6.3V-to-50V_18.pdf,//media.digikey.com/Renders/Yageo%20Renders/0603%289mmthickness%29.jpg,311-1777-1-ND,CC0603JRX7R8BB104,Yageo,CAP CER 0.1UF 25V X7R 0603,Capacitor,SchLib\Capacitor.SchLib,0603_CAPC1608X09N,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09L,PcbLib\Capacitor.PcbLib,0603_CAPC1608X09M,PcbLib\Capacitor.PcbLib,CC,0.1uF,0.1uF,±5%,25V,X7R,-55°C ~ 125°C,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.035"" (0.90mm)"
